0.356477,0.984341,0.906726,0.944734,0.555791,1.7827
0.576959,0.137001,0.26983,0.733681,0.82277,0.952525
0.078174,0.080232,0.615601,0.376195,0.467813,0.797862
0.178816,0.210719,0.809846,0.145603,0.914845,0.98073
0.16138,0.423291,0.761231,0.825751,0.419319,1.17579
0.479968,0.733029,0.003833,0.081292,0.553364,0.400648
0.255312,0.930289,0.566838,0.506231,0.082106,0.845917
0.004972,0.620648,0.007573,0.438462,0.735568,0.333177
0.074055,0.658351,0.033077,0.272194,0.822914,0.305823
0.708006,0.51778,0.5064,0.236741,0.413789,0.970952
0.541522,0.884508,0.946882,0.682183,0.92448,2.05653
0.483365,0.809888,0.642023,0.958739,0.739469,1.74245
0.165788,0.37416,0.108525,0.229725,0.497663,0.284882
0.953135,0.855793,0.508754,0.596548,0.938182,1.88411
0.093351,0.353989,0.889887,0.426096,0.01061,0.927453
0.312642,0.735767,0.160868,0.280303,0.790232,0.612404
0.136015,0.603129,0.341051,0.741081,0.641313,0.89835
0.865133,0.790955,0.085128,0.054593,0.022856,0.770657
0.467449,0.055952,0.347639,0.747031,0.942969,1.07822
0.395256,0.185497,0.998252,0.269448,0.643294,1.24491
0.767313,0.107822,0.026916,0.720058,0.956264,0.798215
0.125755,0.52254,0.749637,0.325705,0.774267,1.06753
0.36127,0.036194,0.858368,0.466106,0.917886,1.29928
0.123425,0.975996,0.832975,0.759838,0.797023,1.55905
0.567065,0.960693,0.408242,0.205066,0.850092,1.12734
0.169281,0.420033,0.764021,0.79555,0.07233,0.892667
0.64064,0.573253,0.877918,0.554807,0.828234,1.70468
0.51612,0.627509,0.790477,0.575346,0.294292,1.28367
0.641814,0.628112,0.09124,0.309538,0.382399,0.612738
0.70751,0.179775,0.595035,0.384103,0.733637,1.00402
0.735434,0.279357,0.416371,0.848112,0.023314,0.641593
0.152764,0.489864,0.870746,0.369729,0.149179,1.00074
0.44546,0.690509,0.153631,0.031627,0.337809,0.471909
0.880622,0.643932,0.621663,0.894672,0.36577,1.51597
0.79131,0.097541,0.680914,0.983882,0.406693,1.15824
0.453996,0.598179,0.048169,0.966338,0.66501,0.962364
0.595263,0.227252,0.709597,0.59557,0.07366,0.888741
0.158848,0.450665,0.930508,0.104323,0.04383,1.00667
0.641988,0.673953,0.218551,0.384017,0.622887,0.89042
0.148519,0.290955,0.547223,0.389099,0.783407,0.895258
0.455046,0.029753,0.954115,0.368421,0.059096,0.989426
0.036835,0.430925,0.627601,0.413635,0.916514,1.02258
0.902698,0.558771,0.206488,0.584676,0.46909,0.985155
0.039697,0.950469,0.26289,0.190525,0.121063,0.323686
0.947823,0.018062,0.613377,0.726398,0.777739,1.19544
0.368262,0.03766,0.807147,0.344284,0.317251,0.93024
0.841716,0.227662,0.575095,0.697273,0.430536,1.06692
0.819421,0.099822,0.723972,0.892119,0.51427,1.26456
0.074177,0.919099,0.71097,0.529406,0.04849,0.804817
0.407192,0.914401,0.758066,0.709406,0.037859,1.15726
0.23015,0.413801,0.971368,0.878157,0.676732,1.66088
0.376745,0.312422,0.125985,0.829821,0.322921,0.511655
0.696818,0.396202,0.671873,0.837995,0.385439,1.27095
0.866867,0.97057,0.394837,0.017342,0.164373,1.23904
0.979575,0.957603,0.458973,0.64994,0.193293,1.52265
0.850401,0.11885,0.987422,0.708409,0.247422,1.26377
0.665368,0.497991,0.652019,0.990341,0.037246,1.02025
0.345966,0.592415,0.381631,0.045698,0.84911,0.625389
0.53178,0.890842,0.001091,0.629306,0.809408,0.984188
0.23044,0.61342,0.482326,0.149926,0.622432,0.717001
0.366077,0.536917,0.661111,0.067197,0.517629,0.892447
0.306306,0.036441,0.761863,0.465132,0.497005,1.0042
0.544322,0.383152,0.996763,0.637777,0.432545,1.48119
0.404644,0.634665,0.856204,0.298012,0.11038,1.14591
0.63188,0.805835,0.618593,0.894145,0.144507,1.25699
0.30418,0.773479,0.027548,0.488644,0.096646,0.31005
0.66801,0.96099,0.01942,0.557811,0.362904,0.863803
0.306521,0.370111,0.360778,0.737708,0.06108,0.519284
0.109089,0.076726,0.452585,0.070301,0.827121,0.519102
0.453137,0.292445,0.542164,0.123438,0.387004,0.722453
0.771977,0.318127,0.298527,0.04277,0.801726,0.578404
0.936981,0.946095,0.449598,0.394321,0.96662,1.71723
0.240472,0.651865,0.799697,0.116768,0.01855,0.958618
0.461599,0.495149,0.99321,0.826119,0.738006,1.83145
0.041256,0.515874,0.671674,0.034169,0.173644,0.69889
0.308923,0.24975,0.395422,0.207712,0.240553,0.522541
0.076438,0.915554,0.758847,0.799904,0.915321,1.561
0.238809,0.780215,0.467877,0.590917,0.584764,0.999746
0.90089,0.377664,0.444784,0.702729,0.604675,1.20994
0.461524,0.302907,0.946469,0.606844,0.810494,1.57811
0.442635,0.919528,0.499588,0.40019,0.749913,1.20671
0.469599,0.07734,0.548006,0.836418,0.315537,0.848246
0.2564,0.463905,0.174232,0.069061,0.89036,0.354666
0.200055,0.667108,0.004964,0.800987,0.405117,0.462916
0.762727,0.09232,0.79859,0.126119,0.856185,0.976986
0.464553,0.161617,0.471015,0.152995,0.537151,0.628276
0.891418,0.010344,0.795363,0.275092,0.304837,0.888442
0.949303,0.82537,0.816271,0.968121,0.839141,2.41219
0.252155,0.956984,0.442809,0.113231,0.005254,0.684712
0.520039,0.508331,0.906257,0.751316,0.203909,1.32381
0.409257,0.28072,0.924845,0.736328,0.926391,1.72186
0.790147,0.694229,0.700575,0.370675,0.501866,1.43515
0.007254,0.379308,0.995977,0.676577,0.064212,1.04217
0.897268,0.123268,0.544557,0.388157,0.279103,0.763497
0.095887,0.57656,0.546785,0.338828,0.530511,0.781822
0.319678,0.356988,0.600348,0.734766,0.423159,1.02539
0.730997,0.787979,0.752718,0.019095,0.831566,1.34461
0.519694,0.947933,0.143574,0.891111,0.372759,0.968379
0.527817,0.804347,0.300768,0.089736,0.126936,0.736707
0.618499,0.684641,0.734942,0.676581,0.043968,1.18814
0.823386,0.0045,0.507638,0.112825,0.484029,0.565954
0.734314,0.205613,0.95996,0.814031,0.146589,1.23027
0.168142,0.729954,0.521717,0.29024,0.202533,0.703236
0.320766,0.230796,0.230753,0.434367,0.948545,0.716801
0.006433,0.683834,0.023382,0.528872,0.47414,0.27854
0.706079,0.99251,0.647322,0.120665,0.632667,1.42445
0.366165,0.324336,0.573129,0.144812,0.08808,0.704645
0.923375,0.286414,0.706309,0.735885,0.358604,1.23467
0.831483,0.406432,0.729782,0.908613,0.564758,1.58087
0.737305,0.764914,0.609928,0.955043,0.633112,1.77855
0.147206,0.268547,0.671441,0.847331,0.213437,0.891825
0.380379,0.421152,0.851528,0.943996,0.153773,1.15689
0.652835,0.444698,0.936912,0.677705,0.560917,1.60736
0.669758,0.743587,0.870981,0.993687,0.421406,1.78775
0.512524,0.900274,0.398543,0.860717,0.92301,1.65441
0.932814,0.566263,0.875568,0.774305,0.446641,1.74962
0.577846,0.025997,0.734802,0.311172,0.168884,0.802376
0.727767,0.167364,0.24223,0.788144,0.325747,0.620768
0.058485,0.534469,0.473165,0.93886,0.228756,0.719193
0.645189,0.319079,0.693035,0.680894,0.573944,1.2897
0.195438,0.634746,0.061799,0.529845,0.919836,0.673223
0.15295,0.360294,0.697903,0.014377,0.135031,0.754951
0.138823,0.786905,0.470847,0.18315,0.699348,0.708173
0.21628,0.980285,0.296762,0.799758,0.121923,0.606287
0.916455,0.467013,0.665171,0.864112,0.259547,1.31745
0.247411,0.454886,0.05938,0.925939,0.604181,0.731359
0.234001,0.95938,0.434122,0.207384,0.109493,0.681325
0.207029,0.466725,0.274217,0.95956,0.626149,0.97167
0.157302,0.299567,0.128025,0.569001,0.556858,0.492
0.964374,0.754227,0.418693,0.160169,0.881729,1.28728
0.702743,0.558803,0.654505,0.304623,0.39088,1.16627
0.869,0.823185,0.211486,0.395537,0.526559,1.13511
0.375147,0.182452,0.72846,0.845501,0.26504,1.021
0.806183,0.223402,0.888046,0.870728,0.459084,1.46789
0.486686,0.407993,0.993779,0.708577,0.090675,1.25659
0.335671,0.552343,0.530914,0.611812,0.042573,0.742366
0.527754,0.958194,0.770232,0.027816,0.706446,1.29557
0.984831,0.687334,0.946746,0.306632,0.775322,1.86139
0.061534,0.53573,0.251302,0.518639,0.319297,0.449867
0.033713,0.164834,0.771707,0.911058,0.666721,1.38469
0.528564,0.135565,0.075085,0.461582,0.84398,0.536306
0.101453,0.140685,0.013549,0.596581,0.999814,0.624292
0.377417,0.190829,0.959444,0.551567,0.418977,1.26256
0.84713,0.655698,0.911673,0.608524,0.795597,1.95127
0.056437,0.721482,0.106326,0.622943,0.065174,0.187644
0.813743,0.574781,0.797648,0.795244,0.669572,1.79785
0.956049,0.922167,0.333646,0.975706,0.737543,1.93491
0.210142,0.064725,0.454504,0.061185,0.754928,0.514296
0.215359,0.679014,0.590354,0.079145,0.538925,0.779239
0.386451,0.68892,0.723643,0.820354,0.635565,1.51127
0.54847,0.778787,0.600187,0.400449,0.008769,1.03084
0.037128,0.079149,0.612534,0.799912,0.929956,1.35936
0.650545,0.994116,0.746141,0.121958,0.771748,1.48698
0.839675,0.672424,0.399944,0.754516,0.842316,1.6001
0.029379,0.318853,0.151101,0.448679,0.659993,0.456594
0.177617,0.395901,0.134757,0.327158,0.171585,0.261211
0.728873,0.3275,0.171552,0.513478,0.186234,0.505885
0.762736,0.973152,0.526238,0.03426,0.622388,1.28982
0.965605,0.375265,0.363421,0.601542,0.118339,0.796965
0.049818,0.211357,0.472865,0.16162,0.744464,0.603715
0.730385,0.779634,0.718435,0.379574,0.220193,1.37145
0.098956,0.215359,0.122116,0.188597,0.575118,0.251893
0.263592,0.014951,0.05933,0.519487,0.934975,0.548978
0.157544,0.268054,0.418916,0.487792,0.079951,0.500146
0.729426,0.472929,0.229613,0.362484,0.541456,0.770849
0.785168,0.317406,0.763482,0.823521,0.016322,1.02614
0.778839,0.881832,0.415911,0.185638,0.950472,1.27916
0.594938,0.37095,0.658373,0.30286,0.603319,1.06179
0.438374,0.39845,0.071335,0.616217,0.546144,0.582548
0.920381,0.637723,0.653292,0.438415,0.921844,1.64439
0.443876,0.314149,0.75187,0.008077,0.525292,0.895556
0.584768,0.209707,0.278815,0.112727,0.751597,0.48617
0.137164,0.734442,0.069569,0.764406,0.483851,0.540167
0.925563,0.828592,0.567324,0.283209,0.289608,1.41626
0.402443,0.677248,0.73908,0.950339,0.14867,1.15292
0.060307,0.089507,0.864415,0.601204,0.389485,1.10397
0.820424,0.395519,0.773027,0.781938,0.403563,1.41308
0.772987,0.032934,0.674409,0.568416,0.453527,0.957659
0.506472,0.899264,0.538521,0.934805,0.174276,1.15689
0.428121,0.16336,0.207239,0.25003,0.238108,0.336711
0.801278,0.80465,0.605484,0.684756,0.466378,1.56959
0.290294,0.501249,0.624013,0.999518,0.689273,1.45846
0.183512,0.695807,0.761813,0.845725,0.493194,1.30661
0.09368,0.206487,0.859508,0.848779,0.367961,1.19117
0.883522,0.891837,0.826577,0.424015,0.179731,1.69074
0.970053,0.149076,0.570415,0.943747,0.195154,0.899203
0.230885,0.782169,0.277402,0.880943,0.369563,0.783557
0.520018,0.782882,0.820412,0.771792,0.072414,1.28341
0.583948,0.961326,0.856391,0.175228,0.333904,1.47626
0.45391,0.367397,0.291886,0.086169,0.373918,0.490871
0.913374,0.29575,0.1867,0.761133,0.38275,0.748154
0.219014,0.518719,0.655252,0.332291,0.466334,0.923817
0.018841,0.706258,0.770636,0.291449,0.104929,0.814524
0.309989,0.485157,0.414985,0.595672,0.377849,0.790452
0.721233,0.225379,0.243514,0.33255,0.396171,0.537811
0.9529,0.790044,0.585049,0.594994,0.586478,1.68683
0.157967,0.419219,0.222604,0.925497,0.886968,1.10971
0.813772,0.606305,0.745644,0.956622,0.254606,1.4826
0.84931,0.732627,0.085532,0.914396,0.542244,1.20359
0.019016,0.09103,0.381238,0.205458,0.243323,0.432962
0.708184,0.423731,0.712113,0.543269,0.289977,1.16973
0.208967,0.557981,0.907463,0.495678,0.340784,1.19298
0.149593,0.031571,0.394058,0.16959,0.858895,0.544441
0.960977,0.06906,0.271748,0.211697,0.477828,0.439268
0.642953,0.794949,0.775376,0.24072,0.536299,1.41559
0.455709,0.576639,0.926373,0.099109,0.91405,1.27974
0.589957,0.392232,0.148731,0.351762,0.85424,0.68062
0.869565,0.013636,0.699012,0.601152,0.569417,1.05318
0.375075,0.274745,0.55672,0.374208,0.931649,1.0084
0.978055,0.345227,0.50702,0.773769,0.77266,1.44253
0.369384,0.51116,0.373823,0.378535,0.667385,0.815266
0.743596,0.933335,0.615505,0.664502,0.566372,1.68588
0.921815,0.349234,0.268568,0.665358,0.658136,1.02839
0.223565,0.299665,0.163197,0.091129,0.571325,0.282256
0.913691,0.805927,0.528371,0.402266,0.611702,1.51081
0.013508,0.47884,0.925181,0.14596,0.341516,0.981497
0.996225,0.889258,0.460511,0.741245,0.59269,1.78574
0.905495,0.16245,0.928991,0.714928,0.196917,1.21687
0.175916,0.040309,0.456315,0.470351,0.634683,0.76193
0.950386,0.441299,0.624998,0.803062,0.889429,1.75867
0.80454,0.505067,0.476383,0.746273,0.36553,1.15551
0.229558,0.047696,0.818044,0.02226,0.158363,0.832518
0.773173,0.165276,0.348315,0.042777,0.726576,0.507183
0.884533,0.074248,0.33171,0.071112,0.846207,0.45756
0.819028,0.472768,0.432137,0.486028,0.094039,0.865053
0.024025,0.347732,0.286824,0.232679,0.624924,0.440585
0.938111,0.625975,0.489263,0.395549,0.965917,1.45856
0.898778,0.157404,0.013477,0.442569,0.123,0.209384
0.125478,0.252802,0.68135,0.98124,0.049284,0.761431
0.511372,0.907763,0.475165,0.593015,0.329188,1.13458
0.415898,0.954385,0.732672,0.316376,0.763707,1.37122
0.060355,0.358226,0.729116,0.667353,0.523798,1.10029
0.26284,0.528676,0.574744,0.574914,0.560663,1.03603
0.747594,0.250473,0.127014,0.168414,0.666857,0.426574
0.009617,0.630183,0.360859,0.097549,0.717964,0.436956
0.262353,0.965625,0.866525,0.375799,0.705901,1.38514
0.426994,0.320389,0.436025,0.867078,0.860822,1.31923
0.927946,0.957105,0.741187,0.17604,0.390404,1.69806
0.035825,0.50649,0.622176,0.631198,0.427751,0.910317
0.064736,0.059729,0.181611,0.995383,0.274503,0.458713
0.477944,0.984998,0.127031,0.882807,0.676326,1.19487
0.49181,0.14841,0.321365,0.331988,0.276848,0.486265
0.469447,0.524799,0.355482,0.366891,0.951202,0.950835
0.223557,0.706484,0.329469,0.082971,0.11153,0.496662
0.936852,0.140792,0.108114,0.019057,0.516411,0.249857
0.20225,0.639561,0.754805,0.815997,0.859916,1.58585
0.909304,0.770233,0.381695,0.683732,0.493739,1.41966
0.588221,0.9053,0.199883,0.149279,0.937906,0.872409
0.740313,0.008415,0.319843,0.770679,0.558568,0.756549
0.860348,0.34541,0.915057,0.415228,0.50404,1.42152
0.812519,0.868334,0.68166,0.901738,0.123739,1.49878
0.980479,0.774392,0.746623,0.85653,0.154237,1.63801
0.690667,0.545638,0.913914,0.352057,0.719703,1.54414
0.45452,0.528952,0.6543,0.177749,0.029195,0.899909
0.617094,0.637346,0.611075,0.430011,0.775617,1.3379
0.102565,0.147488,0.723927,0.800206,0.155054,0.863129
0.708197,0.403917,0.426816,0.89415,0.857061,1.47921
0.947123,0.941113,0.355409,0.199523,0.900577,1.42644
0.955977,0.96025,0.681036,0.942258,0.453378,2.02621
0.009796,0.003708,0.765978,0.727432,0.76273,1.32085
0.564075,0.343027,0.796627,0.065895,0.730773,1.03827
0.750585,0.653003,0.133681,0.127034,0.107176,0.63743
0.238885,0.807848,0.671047,0.227878,0.291595,0.930478
0.124306,0.32246,0.550692,0.851391,0.285252,0.833637
0.61113,0.642263,0.434024,0.009745,0.486363,0.83127
0.739267,0.137902,0.273252,0.577366,0.983611,0.943102
0.801179,0.956949,0.11721,0.206395,0.215263,0.928327
0.772316,0.939111,0.568111,0.764184,0.058045,1.33776
0.720083,0.680699,0.043884,0.16348,0.504171,0.616466
0.883878,0.148517,0.945338,0.87479,0.496159,1.51064
0.032007,0.652143,0.707889,0.855232,0.165656,0.870436
0.487863,0.548178,0.212247,0.695763,0.429043,0.778195
0.245187,0.325191,0.078539,0.101709,0.761172,0.23569
0.919765,0.259675,0.138612,0.29221,0.518852,0.529066
0.370739,0.520329,0.183707,0.672536,0.470828,0.693262
0.11905,0.041111,0.274789,0.883617,0.683739,0.883847
0.839536,0.640684,0.692365,0.073444,0.667146,1.27924
0.178987,0.287087,0.950806,0.720594,0.999666,1.72254
0.110488,0.648738,0.294244,0.557202,0.655748,0.731306
0.9185,0.736617,0.289411,0.102378,0.358849,1.00273
0.32784,0.393386,0.515342,0.386399,0.633344,0.889033
0.30741,0.992819,0.104356,0.73123,0.982172,1.12775
0.629833,0.890793,0.17599,0.786446,0.566098,1.18225
0.773688,0.094556,0.242187,0.302512,0.886831,0.583621
0.684692,0.006831,0.479509,0.349053,0.391408,0.620808
0.15604,0.629002,0.70956,0.586418,0.183152,0.915113
0.662912,0.60454,0.246491,0.324819,0.045516,0.662032
0.250547,0.078049,0.218211,0.444076,0.512427,0.465322
0.167597,0.223129,0.654294,0.589398,0.76729,1.14393
0.45782,0.672373,0.209544,0.684004,0.148525,0.618962
0.559433,0.6457,0.948822,0.739738,0.545779,1.71378
0.27794,0.363134,0.50007,0.664495,0.060955,0.641504
0.380994,0.485059,0.597759,0.92993,0.889366,1.60961
0.898918,0.39698,0.411855,0.737015,0.104191,0.845498
0.46586,0.35169,0.166359,0.314102,0.746098,0.564548
0.616569,0.814252,0.922066,0.801813,0.456002,1.78974
0.527955,0.916465,0.545677,0.351356,0.846153,1.32683
0.768581,0.255305,0.926301,0.445908,0.211824,1.21698
0.89538,0.278705,0.838931,0.046646,0.80316,1.12594
0.353539,0.095139,0.787896,0.306614,0.855538,1.08385
0.652294,0.371051,0.585859,0.550039,0.451367,1.07616
0.852046,0.541432,0.448818,0.67433,0.752174,1.41736
0.832747,0.878376,0.531483,0.097148,0.448311,1.3065
0.770251,0.763265,0.173276,0.432311,0.557953,1.00239
0.613747,0.844389,0.165546,0.624032,0.770161,1.16439
0.578349,0.482535,0.741747,0.22572,0.815804,1.20496
0.784167,0.824699,0.35246,0.647633,0.154219,1.09904
0.751642,0.424043,0.178739,0.22974,0.483346,0.608511
0.601245,0.902015,0.526956,0.463382,0.254333,1.18714
0.236975,0.236454,0.96111,0.661214,0.772927,1.52821
0.64353,0.776151,0.552297,0.139448,0.080683,1.06302
0.331631,0.555311,0.520009,0.454543,0.104809,0.751808
0.727237,0.733441,0.48339,0.662223,0.00849,1.0224
0.080216,0.896792,0.379409,0.150084,0.099171,0.46623
0.063999,0.939521,0.266568,0.966528,0.741027,1.04292
0.506187,0.087321,0.10941,0.324312,0.343961,0.265161
0.587135,0.999058,0.581651,0.070935,0.707294,1.2184
0.678978,0.707483,0.663918,0.561293,0.108417,1.20514
0.131228,0.094707,0.836988,0.897888,0.416147,1.22307
0.819068,0.13564,0.396091,0.19254,0.058873,0.518525
0.666419,0.006402,0.879496,0.061985,0.284248,0.901382
0.007337,0.019987,0.999274,0.438905,0.191184,1.08333
0.172784,0.218319,0.044528,0.506011,0.823373,0.498886
0.577269,0.474719,0.55366,0.532871,0.509469,1.09918
0.58494,0.834426,0.00144,0.456558,0.593827,0.760646
5.7e-05,0.218975,0.689058,0.800143,0.130269,0.793304
0.970718,0.100818,0.922853,0.595275,0.161159,1.11665
0.887289,0.897692,0.539661,0.921491,0.494214,1.79159
0.964257,0.883799,0.730985,0.131861,0.606547,1.66317
0.189582,0.432306,0.842988,0.650991,0.563379,1.2917
0.606655,0.678032,0.795704,0.494484,0.943053,1.67336
0.942595,0.099617,0.453347,0.333811,0.89551,0.846177
0.265271,0.30019,0.414774,0.295205,0.823622,0.737543
0.198346,0.493726,0.127317,0.848554,0.144101,0.347523
0.583659,0.114532,0.805661,0.142825,0.65603,0.966206
0.209682,0.552211,0.874862,0.046113,0.40295,1.00923
0.100754,0.746429,0.238487,0.819607,0.549274,0.763882
0.888588,0.776601,0.509426,0.669769,0.935912,1.82635
0.093761,0.997196,0.978329,0.604468,0.183503,1.18275
0.76897,0.800713,0.680016,0.339217,0.947057,1.617
0.224904,0.934898,0.297012,0.983167,0.420813,0.921004
0.206657,0.410307,0.954911,0.138256,0.057499,1.04765
0.542008,0.986076,0.22224,0.504691,0.418598,0.967964
0.059044,0.695842,0.938057,0.055895,0.190743,0.989804
0.173741,0.084916,0.075535,0.444791,0.903176,0.492013
0.854527,0.474881,0.506353,0.58937,0.810087,1.38959
0.416584,0.676382,0.680923,0.693065,0.100405,1.03228
0.427926,0.286647,0.765149,0.532514,0.26692,1.02995
0.296397,0.512426,0.220272,0.725025,0.280014,0.575171
0.138339,0.67392,0.562094,0.551287,0.683637,1.0322
0.824025,0.633265,0.625577,0.831569,0.549307,1.60419
0.971511,0.911763,0.880992,0.785073,0.215649,1.93608
0.395341,0.995662,0.712262,0.199973,0.914839,1.28883
0.524782,0.227647,0.040937,0.188177,0.927281,0.334895
0.01987,0.682901,0.760671,0.481916,0.805569,1.16246
0.346792,0.235391,0.612997,0.062584,0.96534,0.755044
0.275012,0.087699,0.486026,0.473125,0.835183,0.90529
0.531675,0.878138,0.389496,0.956527,0.367823,1.20821
0.277487,0.356358,0.460262,0.500584,0.797483,0.958354
0.322544,0.595373,0.231018,0.833426,0.64762,0.962795
0.084303,0.940765,0.155562,0.447217,0.777305,0.582495
0.679252,0.440571,0.450789,0.347793,0.971639,1.08798
0.588059,0.592613,0.037354,0.796951,0.104017,0.468742
0.289352,0.791835,0.572982,0.857681,0.544668,1.26925
0.261609,0.414319,0.723603,0.262067,0.972464,1.08684
0.59564,0.21253,0.696177,0.647029,0.56432,1.1879
0.786417,0.426564,0.000564,0.475173,0.785935,0.709476
0.785357,0.244668,0.761966,0.177318,0.971642,1.12641
0.580457,0.351532,0.236721,0.009275,0.905702,0.449171
0.037881,0.709226,0.580321,0.8199,0.15597,0.735067
0.208024,0.770974,0.514131,0.891302,0.389083,1.0213
0.617255,0.763681,0.904402,0.485295,0.798979,1.76353
0.875744,0.733153,0.668167,0.371934,0.586592,1.52839
0.569189,0.994147,0.969002,0.961957,0.449551,1.96731
0.343007,0.349943,0.359557,0.937385,0.228152,0.693456
0.412848,0.726791,0.595402,0.383301,0.183282,0.965708
0.397219,0.540116,0.950133,0.838715,0.694062,1.7468
0.942964,0.066956,0.376725,0.235024,0.566676,0.573045
0.621705,0.969429,0.195878,0.063559,0.916165,0.856807
0.741026,0.848858,0.382087,0.823627,0.82889,1.69381
0.160696,0.267237,0.974903,0.751011,0.27988,1.22804
0.07922,0.509796,0.383129,0.792664,0.648206,0.937325
0.53892,0.204349,0.225586,0.386604,0.852891,0.665445
0.852502,0.81603,0.098885,0.835276,0.411818,1.13853
0.230207,0.947165,0.370304,0.570127,0.205487,0.705502
0.137797,0.567164,0.585797,0.309602,0.422909,0.794884
0.134007,0.473387,0.68053,0.6765,0.583121,1.13845
0.337025,0.254856,0.596047,0.229788,0.844152,0.875916
0.076751,0.270738,0.853385,0.536713,0.022441,0.886209
0.224167,0.908615,0.91728,0.066197,0.506637,1.1545
0.006913,0.961938,0.115563,0.101375,0.339428,0.156622
0.997173,0.35489,0.366787,0.278396,0.183267,0.771695
0.359356,0.006449,0.172194,0.632969,0.878581,0.730626
0.254352,0.929024,0.247704,0.368858,0.801707,0.779719
0.596473,0.307743,0.849465,0.525627,0.60446,1.35075
0.812586,0.427381,0.858106,0.735552,0.880954,1.85338
0.65184,0.402391,0.216304,0.266943,0.800728,0.692347
0.392248,0.866452,0.990289,0.547921,0.308014,1.49892
0.687671,0.468936,0.790976,0.091198,0.306126,1.14137
0.46871,0.407862,0.784245,0.476386,0.09023,1.0184
0.780197,0.924256,0.068355,0.258968,0.90334,1.02339
0.266918,0.530755,0.426181,0.751166,0.301413,0.79426
0.96674,0.861218,0.298935,0.044834,0.605596,1.15866
0.226732,0.364384,0.020008,0.612544,0.28623,0.277954
0.477214,0.157909,0.947415,0.172981,0.41553,1.09465
0.92279,0.374723,0.505248,0.738412,0.313622,1.08262
0.826948,0.5886,0.492458,0.279459,0.300142,1.06308
0.776586,0.506418,0.01567,0.9323,0.512984,0.887202
0.18322,0.713834,0.392852,0.528783,0.014379,0.531244
0.006639,0.644449,0.999018,0.093312,0.040902,1.00711
0.346852,0.171464,0.807799,0.297207,0.131298,0.906294
0.154212,0.354145,0.341768,0.845069,0.286375,0.638388
